,locality,price,flat_type,area,url,image,lat,lon
75,"České Budějovice - České Budějovice 5, okres České Budějovice",8000,2+1,35,https://www.sreality.cz/detail/pronajem/byt/2+1/ceske-budejovice-ceske-budejovice-5-ledenicka/2047324236,"https://d18-a.sdn.cz/d_18/c_img_qA_D/nCTUX1iX5CGpNZ9ZfGYurTT/1f61.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.967102689600004,14.504671310400001
76,"Suchdol nad Lužnicí, okres Jindřichův Hradec",5000,2+1,31,https://www.sreality.cz/detail/pronajem/byt/2+1/suchdol-nad-luznici-suchdol-nad-luznici-sidl--17--listopadu/2436780876,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5CGpNZBS0hGnh4zs/3471.png?fl=res,400,300,3|shr,,20|jpg,90",48.8961606896,14.8773273104
77,"Český Krumlov - Plešivec, okres Český Krumlov",8000,2+1,36,https://www.sreality.cz/detail/pronajem/byt/2+1/cesky-krumlov-plesivec-5--kvetna/1715310668,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtDrxR2BHRVGnuoz3/faa3.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.8053976896,14.3105783104
78,"České Budějovice - České Budějovice 3, okres České Budějovice",7000,2+kk,22,https://www.sreality.cz/detail/pronajem/byt/2+kk/ceske-budejovice-ceske-budejovice-3-jeremiasova/3594358860,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5DwDWzBr9cGndtSb/e17d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.980945689600006,14.4834433104
79,"České Budějovice - České Budějovice 3, okres České Budějovice",8000,1+kk,29,https://www.sreality.cz/detail/pronajem/byt/1+kk/ceske-budejovice-ceske-budejovice-3-j--s--baara/356356172,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5BWLrlBS9IGndaoQ/e218.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.9812706896,14.478066310400001
80,"Strakonice - Strakonice I, okres Strakonice",10000,4+1,47,https://www.sreality.cz/detail/pronajem/byt/4+1/strakonice-strakonice-i-mlynska/3277688908,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtEDuRmM9EGn4bVl/424f.png?fl=res,400,300,3|shr,,20|jpg,90",49.2652786896,13.9046773104
81,"Planá nad Lužnicí, okres Tábor",5000,2+1,30,https://www.sreality.cz/detail/pronajem/byt/2+1/plana-nad-luznici-plana-nad-luznici-pricna/392007756,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5CNPfpBtsYGnZVbH/db30.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.3566056896,14.701980310400002
82,"České Budějovice - České Budějovice 7, okres České Budějovice",11000,3+1,50,https://www.sreality.cz/detail/pronajem/byt/3+1/ceske-budejovice-ceske-budejovice-7-manesova/655339596,"https://d18-a.sdn.cz/d_18/c_img_qA_B/nCTUX1iX5CDciVspfGTAxdx/43cc.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.969944689600005,14.471583310400002
83,"Hluboká nad Vltavou, okres České Budějovice",8000,2+1,34,https://www.sreality.cz/detail/pronajem/byt/2+1/hluboka-nad-vltavou-hluboka-nad-vltavou-masarykova/3657659212,"https://d18-a.sdn.cz/d_18/c_img_qA_C/kcHp2YdDtEDuRmBGqrGXb5Ty/a4ec.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.0555006896,14.4293743104
84,"Jindřichův Hradec - Jindřichův Hradec V, okres Jindřichův Hradec",8000,3+1,40,https://www.sreality.cz/detail/pronajem/byt/3+1/jindrichuv-hradec-jindrichuv-hradec-v-kosmonautu/474845260,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5CNPfpBtrqGnYs1B/07e1.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.1348726896,14.998350310400001
85,"České Budějovice - České Budějovice 2, okres České Budějovice",8000,1+kk,22,https://www.sreality.cz/detail/pronajem/byt/1+kk/ceske-budejovice-ceske-budejovice-2-cakovska/4190015564,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtCDcb5HLyGnTjeP/b3cd.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.9801566896,14.435135310400002
86,"České Budějovice - České Budějovice 5, okres České Budějovice",8000,3+1,41,https://www.sreality.cz/detail/pronajem/byt/3+1/ceske-budejovice-ceske-budejovice-5-tr--csl--legii/3149705292,"https://d18-a.sdn.cz/d_18/c_img_qA_C/nCTUX1iX5BWLrlw5QGVRKlJ/34be.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.971931689600005,14.5036113104
87,"České Budějovice - České Budějovice 5, okres České Budějovice",8000,1+1,20,https://www.sreality.cz/detail/pronajem/byt/1+1/ceske-budejovice-ceske-budejovice-5-hranicni/436113484,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtBRc2UIHTGnPZ5j/63a2.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.9776656896,14.5086693104
88,"České Budějovice - České Budějovice 3, okres České Budějovice",8000,2+1,28,https://www.sreality.cz/detail/pronajem/byt/2+1/ceske-budejovice-ceske-budejovice-3-plzenska/855543884,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5BWZuTBRlVGnPNMb/ec43.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.9921616896,14.4610273104
89,"Písek - Budějovické Předměstí, okres Písek",10000,2+1,44,https://www.sreality.cz/detail/pronajem/byt/2+1/pisek-budejovicke-predmesti-gregorova/112959564,"https://d18-a.sdn.cz/d_18/c_img_qA_D/nCTUX1iX5CNPfpBTy2Gaa3dn/160e.png?fl=res,400,300,3|shr,,20|jpg,90",49.3077166896,14.1469083104
90,"Písek - Budějovické Předměstí, okres Písek",14000,3+kk,63,https://www.sreality.cz/detail/pronajem/byt/3+kk/pisek-budejovicke-predmesti-gregorova/1345101900,"https://d18-a.sdn.cz/d_18/c_img_qA_E/nCTUX1iX5CoHumBIckGecSJe/cb9d.png?fl=res,400,300,3|shr,,20|jpg,90",49.3077166896,14.1469083104
91,"Prachatice - Prachatice II, okres Prachatice",6000,2+1,36,https://www.sreality.cz/detail/pronajem/byt/2+1/prachatice-prachatice-ii-slamova/703500364,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtEDuRmMJjGnPdPf/0c59.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.0144886896,14.0004663104
92,Tábor,8000,3+1,39,https://www.sreality.cz/detail/pronajem/byt/3+1/tabor-tabor-minska/3454963788,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5CoHumBS6GGnOUQz/40d6.png?fl=res,400,300,3|shr,,20|jpg,90",49.3918266896,14.680709310400001
93,"Písek - Budějovické Předměstí, okres Písek",9000,2+kk,32,https://www.sreality.cz/detail/pronajem/byt/2+kk/pisek-budejovicke-predmesti-truhlarska/2699989068,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtzYqGBJWrGpkIq2/59f3.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.302887689600006,14.147304310400001
94,"České Budějovice - České Budějovice 2, okres České Budějovice",10000,2+kk,36,https://www.sreality.cz/detail/pronajem/byt/2+kk/ceske-budejovice-ceske-budejovice-2-sukova/2770243660,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5CoHumBS5KGnNGJu/8c82.png?fl=res,400,300,3|shr,,20|jpg,90",48.9798476896,14.4553873104
95,Tábor,8000,1+1,29,https://www.sreality.cz/detail/pronajem/byt/1+1/tabor-tabor-fugnerova/4100172,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtEBMvIBENZGnLAaZ/6f71.png?fl=res,400,300,3|shr,,20|jpg,90",49.4139296896,14.669385310400001
96,"České Budějovice - České Budějovice 6, okres České Budějovice",8000,2+kk,34,https://www.sreality.cz/detail/pronajem/byt/2+kk/ceske-budejovice-ceske-budejovice-6-cechova/641634380,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5BWZuTBRgyGnKra5/9c65.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.9709626896,14.4795263104
97,"České Budějovice - České Budějovice 7, okres České Budějovice",6000,2+kk,26,https://www.sreality.cz/detail/pronajem/byt/2+kk/ceske-budejovice-ceske-budejovice-7-na-vysluni/2737737804,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5CoHumBSlnGm7lv2/517c.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.954212689600006,14.4725483104
98,"České Budějovice - České Budějovice 7, okres České Budějovice",10000,1+1,31,https://www.sreality.cz/detail/pronajem/byt/1+1/ceske-budejovice-ceske-budejovice-7-matice-skolske/452501580,"https://d18-a.sdn.cz/d_18/c_img_qA_E/nCTUX1iX5BWLrlBD5AGbzpfO/7bcb.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.967952689600004,14.4725983104
99,"České Budějovice - České Budějovice 7, okres České Budějovice",10000,2+kk,42,https://www.sreality.cz/detail/pronajem/byt/2+kk/ceske-budejovice-ceske-budejovice-7-plavska/1122648908,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtCJexHFbhGiyrLb/a219.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.957252689600004,14.4770983104
100,"Litvínovice, okres České Budějovice",7000,2+1,34,https://www.sreality.cz/detail/pronajem/byt/2+1/litvinovice-litvinovice-/526028876,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5CFdAHBRGMGlLxJs/5c27.png?fl=res,400,300,3|shr,,20|jpg,90",48.9603126896,14.450933310400002
101,"České Budějovice - České Budějovice 2, okres České Budějovice",9000,2+kk,32,https://www.sreality.cz/detail/pronajem/byt/2+kk/ceske-budejovice-ceske-budejovice-2-/977313868,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5CoHumBMaUGhaM3I/ba32.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.9982416896,14.4504053104
102,Tábor,7000,2+1,35,https://www.sreality.cz/detail/pronajem/byt/2+1/tabor-tabor-nedbalova/299282508,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtDrxR28jlGd10wm/b9c9.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.4162636896,14.6629343104
103,"Milevsko, okres Písek",6000,1+1,18,https://www.sreality.cz/detail/pronajem/byt/1+1/milevsko-milevsko-j--a--komenskeho/1869066316,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtzYqGBIN6Gn2Kra/cff3.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.4459266896,14.3662563104
104,"Strakonice - Strakonice I, okres Strakonice",7000,3+1,42,https://www.sreality.cz/detail/pronajem/byt/3+1/strakonice-strakonice-i-celakovskeho/4086272076,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5CDciVBqJQGmwORE/d76c.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.264641689600005,13.899278310400002
105,"Tábor - Náchod, okres Tábor",5000,1+kk,11,https://www.sreality.cz/detail/pronajem/byt/1+kk/tabor-nachod-lhotecka/3222463308,"https://d18-a.sdn.cz/d_18/c_img_qA_E/nCTUX1iX5bIUBBJYLGdlOXu/1c3d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.438995689600006,14.6582873104
106,"České Budějovice - České Budějovice 4, okres České Budějovice",4000,1+kk,13,https://www.sreality.cz/detail/pronajem/byt/1+kk/ceske-budejovice-ceske-budejovice-4-dobrovodska/608215116,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtzYqGBDCcGhcdJ2/ed0d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.9800186896,14.4873923104
107,"Sezimovo Ústí, okres Tábor",5000,1+1,19,https://www.sreality.cz/detail/pronajem/byt/1+1/sezimovo-usti-sezimovo-usti-dukelska/2885652556,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5BWLrlBSIgGmsJgD/5931.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.378719689600004,14.705396310400001
108,"České Budějovice - České Budějovice 3, okres České Budějovice",7000,2+1,32,https://www.sreality.cz/detail/pronajem/byt/2+1/ceske-budejovice-ceske-budejovice-3-knezskodvorska/2181009484,"https://d18-a.sdn.cz/d_18/c_img_qB_B/kcHp2YdDtDgLT0BGVQGmriWz/bb83.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.990089689600005,14.469998310400001
109,"České Budějovice - České Budějovice 2, okres České Budějovice",9000,3+1,46,https://www.sreality.cz/detail/pronajem/byt/3+1/ceske-budejovice-ceske-budejovice-2-krcinova/1310691404,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5DwDWzBqpFGmqR4I/fac0.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.9980246896,14.4522903104
110,"Jindřichův Hradec - Jindřichův Hradec V, okres Jindřichův Hradec",5000,1+1,23,https://www.sreality.cz/detail/pronajem/byt/1+1/jindrichuv-hradec-jindrichuv-hradec-v-kosmonautu/1361023052,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtCJexHI2yGn8hI1/0104.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.134319689600005,14.998058310400001
111,"České Budějovice - České Budějovice 6, okres České Budějovice",7000,2+kk,26,https://www.sreality.cz/detail/pronajem/byt/2+kk/ceske-budejovice-ceske-budejovice-6-k--v--raise/2738851916,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5CoHumBSTxGmowL4/ea7d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.961197689600006,14.4904043104
112,"Písek - Pražské Předměstí, okres Písek",6000,2+kk,25,https://www.sreality.cz/detail/pronajem/byt/2+kk/pisek-prazske-predmesti-na-peniku/254775372,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5Do9kXBRaDGmoOUW/d5eb.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.3187446896,14.1386013104
113,"Třeboň, okres Jindřichův Hradec",3000,1+kk,17,https://www.sreality.cz/detail/pronajem/byt/1+kk/trebon--/2370801740,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5CFdAHBSbgGmmWPl/a1d9.png?fl=res,400,300,3|shr,,20|jpg,90",49.0056686896,14.7686143104
114,"Písek - Pražské Předměstí, okres Písek",7000,1+kk,22,https://www.sreality.cz/detail/pronajem/byt/1+kk/pisek-prazske-predmesti-prazska/575639628,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5CoHumBSSRGmmP6w/a2a3.png?fl=res,400,300,3|shr,,20|jpg,90",49.3182526896,14.132924310400002
115,"Nová Včelnice, okres Jindřichův Hradec",4000,1+kk,16,https://www.sreality.cz/detail/pronajem/byt/1+kk/nova-vcelnice-nova-vcelnice-na-hlinence/911183948,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5CNPfpBr8CGmlzpB/5e2a.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.2405166896,15.069905310400001
116,"České Budějovice - České Budějovice 3, okres České Budějovice",9000,3+1,39,https://www.sreality.cz/detail/pronajem/byt/3+1/ceske-budejovice-ceske-budejovice-3-jirovcova/3075444812,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5CNPfpBsCdGml4pY/2656.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.988006689600006,14.475129310400002
117,"Písek - Budějovické Předměstí, okres Písek",9000,2+kk,39,https://www.sreality.cz/detail/pronajem/byt/2+kk/pisek-budejovicke-predmesti-pod-horami/3128922188,"https://d18-a.sdn.cz/d_18/c_img_qB_B/kcHp2YdDtEDuRmLQUGmliKU/f41f.png?fl=res,400,300,3|shr,,20|jpg,90",49.3182716896,14.164163310400001
118,"Český Krumlov - Domoradice, okres Český Krumlov",7000,2+kk,31,https://www.sreality.cz/detail/pronajem/byt/2+kk/cesky-krumlov-domoradice-urbinska/2105512012,"https://d18-a.sdn.cz/d_18/c_img_qB_B/kcHp2YdDtDgLT0BGRDGmlsGd/2b3d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.825191689600004,14.3248743104
119,Tábor,6000,1+1,25,https://www.sreality.cz/detail/pronajem/byt/1+1/tabor-tabor-moskevska/2944017228,"https://d18-a.sdn.cz/d_18/c_img_of_B/nOztZkD4ZlEAMYFCvSE4YD2n/467e.png?fl=res,400,300,3|shr,,20|jpg,90",49.3897896896,14.688245310400001
120,"Hluboká nad Vltavou, okres České Budějovice",8000,2+1,33,https://www.sreality.cz/detail/pronajem/byt/2+1/hluboka-nad-vltavou-hluboka-nad-vltavou-fugnerova/3916402764,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5DwDWzBqc4GmgTzN/4b98.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.059540689600006,14.424915310400001
121,"České Budějovice - České Budějovice 3, okres České Budějovice",8000,2+kk,28,https://www.sreality.cz/detail/pronajem/byt/2+kk/ceske-budejovice-ceske-budejovice-3-jirovcova/1150849100,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5BWLrlBRvgGmW5tA/bc52.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.9875646896,14.476722310400001
122,"České Budějovice - České Budějovice 3, okres České Budějovice",7000,1+kk,26,https://www.sreality.cz/detail/pronajem/byt/1+kk/ceske-budejovice-ceske-budejovice-3-jirovcova/3665928268,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5CNPfpBrjEGmSDlA/33a2.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.983650689600005,14.475471310400001
123,"Velešín, okres Český Krumlov",6000,2+kk,26,https://www.sreality.cz/detail/pronajem/byt/2+kk/velesin-velesin-sidliste/1341408076,"https://d18-a.sdn.cz/d_18/c_img_qA_A/kcHp2YdDtDgLT0POsGPXkQx/1ae1.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.8333786896,14.4551643104
124,Tábor,8000,3+1,46,https://www.sreality.cz/detail/pronajem/byt/3+1/tabor-tabor-havanska/2732101708,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtBRc2UI6KGoWmZD/4f25.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.3941086896,14.6789563104
125,"České Budějovice, okres České Budějovice",6000,1+kk,21,https://www.sreality.cz/detail/pronajem/byt/1+kk/ceske-budejovice--/27280204,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5BWZuTBOpEGj61XE/8f69.png?fl=res,400,300,3|shr,,20|jpg,90",48.9765016896,14.4723083104
126,"České Budějovice - České Budějovice 3, okres České Budějovice",4000,1+kk,19,https://www.sreality.cz/detail/pronajem/byt/1+kk/ceske-budejovice-ceske-budejovice-3-prazska-tr-/818450508,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5CGpNZBRddGmM9lr/3e3b.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.9927866896,14.4735053104
127,"Vimperk - Vimperk I, okres Prachatice",5000,1+kk,14,https://www.sreality.cz/detail/pronajem/byt/1+kk/vimperk-vimperk-i-pivovarska/1992855628,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtzYqGBIawGoDGcC/824b.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.0572436896,13.7666843104
128,"České Budějovice - České Budějovice 3, okres České Budějovice",7000,2+kk,23,https://www.sreality.cz/detail/pronajem/byt/2+kk/ceske-budejovice-ceske-budejovice-3-puklicova/1055494220,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5bIUBBSwNGmLHg5/1553.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.986988689600004,14.4687103104
129,"Trhové Sviny, okres České Budějovice",6000,2+1,42,https://www.sreality.cz/detail/pronajem/byt/2+1/trhove-sviny-trhove-sviny-nove-mesto/825790540,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5CFdAHBR2WGmIlzu/4939.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.842296689600005,14.6372193104
130,Tábor,5000,1+kk,18,https://www.sreality.cz/detail/pronajem/byt/1+kk/tabor-tabor-u-arealu/3292041292,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5CoHumBRvtGmIdCc/97eb.png?fl=res,400,300,3|shr,,20|jpg,90",49.4046826896,14.6806953104
131,"Jankov, okres České Budějovice",5000,2+1,29,https://www.sreality.cz/detail/pronajem/byt/2+1/jankov-jankov-/3016377164,"https://d18-a.sdn.cz/d_18/c_img_p9_C/kcHp2YdDtDgLT0E49GGjogl/3ba4.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.9669916896,14.294798310400001
132,"České Budějovice - České Budějovice 6, okres České Budějovice",6000,1+1,22,https://www.sreality.cz/detail/pronajem/byt/1+1/ceske-budejovice-ceske-budejovice-6-zizkova-tr-/2270728268,"https://d18-a.sdn.cz/d_18/c_img_qB_B/kcHp2YdDtDgLT0BF70GmG60P/7317.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.9748346896,14.4806663104
133,"Strakonice - Strakonice I, okres Strakonice",10000,3+kk,53,https://www.sreality.cz/detail/pronajem/byt/3+kk/strakonice-strakonice-i-havlickova/1384661836,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtBM3KVBAGhGgVW0M/cd7f.png?fl=res,400,300,3|shr,,20|jpg,90",49.264461689600004,13.897825310400002
134,"Jindřichův Hradec - Jindřichův Hradec I, okres Jindřichův Hradec",8000,3+1,55,https://www.sreality.cz/detail/pronajem/byt/3+1/jindrichuv-hradec-jindrichuv-hradec-i-rybnicni/1380487244,"https://d18-a.sdn.cz/d_18/c_img_qB_B/kcHp2YdDtEBMvIBDdwGmGb2Y/e35d.png?fl=res,400,300,3|shr,,20|jpg,90",49.1453286896,15.000949310400001
135,"Písek - Budějovické Předměstí, okres Písek",10000,2+kk,39,https://www.sreality.cz/detail/pronajem/byt/2+kk/pisek-budejovicke-predmesti-gregorova/1195937868,"https://d18-a.sdn.cz/d_18/c_img_qB_B/kcHp2YdDtEDuRmK5bGmGH0H/13d5.png?fl=res,400,300,3|shr,,20|jpg,90",49.3077166896,14.1469083104
136,"České Budějovice - České Budějovice 3, okres České Budějovice",6000,1+kk,18,https://www.sreality.cz/detail/pronajem/byt/1+kk/ceske-budejovice-ceske-budejovice-3-riegrova/930648140,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtCDcb5HMeGnV28Z/6b33.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.980076689600004,14.479753310400001
137,"Hluboká nad Vltavou, okres České Budějovice",7000,1+kk,23,https://www.sreality.cz/detail/pronajem/byt/1+kk/hluboka-nad-vltavou-hluboka-nad-vltavou-/3849883724,"https://d18-a.sdn.cz/d_18/c_img_qB_B/kcHp2YdDtBM3KVBEhwGmFQCI/3359.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.054283689600005,14.4322363104
138,"Písek - Budějovické Předměstí, okres Písek",7000,2+kk,38,https://www.sreality.cz/detail/pronajem/byt/2+kk/pisek-budejovicke-predmesti-17--listopadu/2372440140,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5BWZuTBQj9GmHxj6/0237.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.309692689600006,14.152656310400001
139,"Písek - Hradiště, okres Písek",11000,2+kk,32,https://www.sreality.cz/detail/pronajem/byt/2+kk/pisek-hradiste-karla-boromejskeho/1147703372,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5DwDWzBp6BGmEmLz/3264.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.3022956896,14.1154573104
140,"Vacov - Javorník, okres Prachatice",10000,2+kk,23,https://www.sreality.cz/detail/pronajem/byt/2+kk/vacov-javornik-/470299468,"https://d18-a.sdn.cz/d_18/c_img_oe_D/nO1Ur3YPjBNaf8GgAEu99xD/ccf2.png?fl=res,400,300,3|shr,,20|jpg,90",49.141498689600006,13.6629653104
141,"České Budějovice - České Budějovice 2, okres České Budějovice",7000,2+kk,30,https://www.sreality.cz/detail/pronajem/byt/2+kk/ceske-budejovice-ceske-budejovice-2-na-zlate-stoce/3164180556,"https://d18-a.sdn.cz/d_18/c_img_qB_B/kcHp2YdDtEBMvIBDd8GmEPbv/feb3.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.9778716896,14.453863310400001
142,"Kaplice, okres Český Krumlov",7000,3+1,44,https://www.sreality.cz/detail/pronajem/byt/3+1/kaplice-kaplice-pohorska/4046930764,"https://d18-a.sdn.cz/d_18/c_img_qB_B/kcHp2YdDtCJexHHf5GmDzr2/322c.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.735206689600005,14.499311310400001
143,"Borovany, okres České Budějovice",7000,2+kk,28,https://www.sreality.cz/detail/pronajem/byt/2+kk/borovany-borovany-trebonska/1569296460,"https://d18-a.sdn.cz/d_18/c_img_qB_B/nCTUX1iX5CNPfpBq5WGmDmnH/6a51.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.9036866896,14.643154310400002
144,"České Budějovice - České Budějovice 1, okres České Budějovice",8000,2+kk,28,https://www.sreality.cz/detail/pronajem/byt/2+kk/ceske-budejovice-ceske-budejovice-1-ceska/795783244,"https://d18-a.sdn.cz/d_18/c_img_qB_B/kcHp2YdDtEDuRmKtXGmDUtY/6564.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.9782336896,14.4707373104
145,"České Budějovice - České Budějovice 3, okres České Budějovice",7000,2+kk,35,https://www.sreality.cz/detail/pronajem/byt/2+kk/ceske-budejovice-ceske-budejovice-3-j--s--baara/3184701516,"https://d18-a.sdn.cz/d_18/c_img_qA_C/nCTUX1iX5DwDWzBDYdGWR8G1/93e3.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.9812706896,14.478066310400001
146,"České Budějovice - České Budějovice 2, okres České Budějovice",9000,2+kk,27,https://www.sreality.cz/detail/pronajem/byt/2+kk/ceske-budejovice-ceske-budejovice-2-volejbalistu/3041813324,"https://d18-a.sdn.cz/d_18/c_img_p9_C/kcHp2YdDtDrxR2EzeGGhLCs/95ac.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48.9721496896,14.466081310400002
